snapshot_date,tour,rating_type,player,elo,yelo,hard_elo,clay_elo,grass_elo
2026-07-02,ATP,elo,Nerman Fatic,0,0,0,0,0
2026-07-02,ATP,elo,Fajing Sun,0,0,0,0,0
2026-07-02,ATP,elo,Guy Den Ouden,0,0,0,0,0
2026-07-02,ATP,elo,Franco Roncadelli,0,0,0,0,0
2026-07-02,ATP,elo,Raul Brancaccio,0,0,0,0,0
2026-07-02,ATP,elo,Gonzalo Bueno,0,0,0,0,0
2026-07-02,ATP,elo,Oliver Tarvet,0,0,0,0,0
2026-07-02,ATP,elo,Genaro Alberto Olivieri,0,0,0,0,0
2026-07-02,ATP,elo,Yu Hsiou Hsu,0,0,0,0,0
2026-07-02,ATP,elo,Hyeon Chung,0,0,0,0,0
2026-07-02,ATP,elo,Li Tu,0,0,0,0,0
2026-07-02,ATP,elo,Joao Lucas Reis Da Silva,0,0,0,0,0
2026-07-02,ATP,elo,Stefan Dostanic,0,0,0,0,0
2026-07-02,ATP,elo,Trevor Svajda,0,0,0,0,0
2026-07-02,ATP,elo,Pedro Boscardin Dias,0,0,0,0,0
2026-07-02,ATP,elo,Duje Ajdukovic,0,0,0,0,0
2026-07-02,ATP,elo,Daniil Glinka,0,0,0,0,0
2026-07-02,ATP,elo,Felipe Meligeni Alves,0,0,0,0,0
2026-07-02,ATP,elo,Nicolas Mejia,0,0,0,0,0
2026-07-02,ATP,elo,Gilles Arnaud Bailly,0,0,0,0,0
2026-07-02,ATP,elo,Shintaro Mochizuki,0,0,0,0,0
2026-07-02,ATP,elo,Antoine Ghibaudo,0,0,0,0,0
2026-07-02,ATP,elo,Bernard Tomic,0,0,0,0,0
2026-07-02,ATP,elo,Max Hans Rehberg,0,0,0,0,0
2026-07-02,ATP,elo,Nick Hardt,0,0,0,0,0
2026-07-02,ATP,elo,Norbert Gombos,0,0,0,0,0
2026-07-02,ATP,elo,Mili Poljicak,0,0,0,0,0
2026-07-02,ATP,elo,Filippo Romano,0,0,0,0,0
2026-07-02,ATP,elo,Andrej Martin,0,0,0,0,0
2026-07-02,ATP,elo,Frederico Ferreira Silva,0,0,0,0,0
2026-07-02,ATP,elo,Mees Rottgering,0,0,0,0,0
2026-07-02,ATP,elo,Mika Brunold,0,0,0,0,0
2026-07-02,ATP,elo,Yasutaka Uchiyama,0,0,0,0,0
2026-07-02,ATP,elo,Juan Manuel La Serna,0,0,0,0,0
2026-07-02,ATP,elo,Ilia Simakin,0,0,0,0,0
2026-07-02,ATP,elo,Marko Topo,0,0,0,0,0
2026-07-02,ATP,elo,Enrico Dalla Valle,0,0,0,0,0
2026-07-02,ATP,elo,Philip Henning,0,0,0,0,0
2026-07-02,ATP,elo,Matej Dodig,0,0,0,0,0
2026-07-02,ATP,elo,Mitchell Krueger,0,0,0,0,0
2026-07-02,ATP,elo,Dane Sweeny,0,0,0,0,0
2026-07-02,ATP,elo,Max Houkes,0,0,0,0,0
2026-07-02,ATP,elo,Martin Krumich,0,0,0,0,0
2026-07-02,ATP,elo,Christoph Negritu,0,0,0,0,0
2026-07-02,ATP,elo,Thomas Faurel,0,0,0,0,0
2026-07-02,ATP,elo,Jay Clarke,0,0,0,0,0
2026-07-02,ATP,elo,Javier Barranco Cosano,0,0,0,0,0
2026-07-02,ATP,elo,Oriol Roca Batalla,0,0,0,0,0
2026-07-02,ATP,elo,Petr Nesterov,0,0,0,0,0
2026-07-02,ATP,elo,Yi Zhou,0,0,0,0,0
2026-07-02,ATP,elo,Beibit Zhukayev,0,0,0,0,0
2026-07-02,ATP,elo,Laurent Lokoli,0,0,0,0,0
2026-07-02,ATP,elo,Franco Agamenone,0,0,0,0,0
2026-07-02,ATP,elo,Mats Rosenkranz,0,0,0,0,0
2026-07-02,ATP,elo,Radu Albot,0,0,0,0,0
2026-07-02,ATP,elo,Andrew Paulson,0,0,0,0,0
2026-07-02,ATP,elo,George Loffhagen,0,0,0,0,0
2026-07-02,ATP,elo,Benjamin Hassan,0,0,0,0,0
2026-07-02,ATP,elo,Eliakim Coulibaly,0,0,0,0,0
2026-07-02,ATP,elo,Marc Polmans,0,0,0,0,0
2026-07-02,ATP,elo,Yuta Shimizu,0,0,0,0,0
2026-07-02,ATP,elo,Federico Agustin Gomez,0,0,0,0,0
2026-07-02,ATP,elo,Oliver Crawford,0,0,0,0,0
2026-07-02,ATP,elo,Alex Martinez,0,0,0,0,0
2026-07-02,ATP,elo,Alexander Vasilev,0,0,0,0,0
2026-07-02,ATP,elo,Guido Ivan Justo,0,0,0,0,0
2026-07-02,ATP,elo,Johannus Monday,0,0,0,0,0
2026-07-02,ATP,elo,Alvaro Guillen Meza,0,0,0,0,0
2026-07-02,ATP,elo,Abedallah Shelbayh,0,0,0,0,0
2026-07-02,ATP,elo,Ryan Peniston,0,0,0,0,0
2026-07-02,ATP,elo,Juan Pablo Varillas,0,0,0,0,0
2026-07-02,ATP,elo,Calvin Hemery,0,0,0,0,0
2026-07-02,ATP,elo,Lilian Marmousez,0,0,0,0,0
2026-07-02,ATP,elo,Sandro Kopp,0,0,0,0,0
2026-07-02,ATP,elo,Antoine Escoffier,0,0,0,0,0
2026-07-02,ATP,elo,Daniel Michalski,0,0,0,0,0
2026-07-02,ATP,elo,Edward Winter,0,0,0,0,0
2026-07-02,ATP,elo,Dimitar Kuzmanov,0,0,0,0,0
2026-07-02,ATP,elo,Ivan Gakhov,0,0,0,0,0
2026-07-02,ATP,elo,Stefan Kozlov,0,0,0,0,0
2026-07-02,ATP,elo,Murphy Cassone,0,0,0,0,0
2026-07-02,ATP,elo,Alexander Donski,0,0,0,0,0
2026-07-02,ATP,elo,Facundo Mena,0,0,0,0,0
2026-07-02,ATP,elo,Andrea Collarini,0,0,0,0,0
2026-07-02,ATP,elo,Paul Jubb,0,0,0,0,0
2026-07-02,ATP,elo,Marat Sharipov,0,0,0,0,0
2026-07-02,ATP,elo,Sergey Fomin,0,0,0,0,0
2026-07-02,ATP,elo,Matias Soto,0,0,0,0,0
2026-07-02,ATP,elo,Keegan Smith,0,0,0,0,0
2026-07-02,ATP,elo,Jason Jung,0,0,0,0,0
2026-07-02,ATP,elo,Lorenzo Giustino,0,0,0,0,0
2026-07-02,ATP,elo,Dan Added,0,0,0,0,0
2026-07-02,ATP,elo,Matteo Martineau,0,0,0,0,0
2026-07-02,ATP,elo,Blake Ellis,0,0,0,0,0
2026-07-02,ATP,elo,Moez Echargui,0,0,0,0,0
2026-07-02,ATP,elo,Juan Pablo Ficovich,0,0,0,0,0
2026-07-02,ATP,elo,Petr Bar Biryukov,0,0,0,0,0
2026-07-02,ATP,elo,Ognjen Milic,0,0,0,0,0
2026-07-02,ATP,elo,James Trotter,0,0,0,0,0
2026-07-02,ATP,elo,Daniel Masur,0,0,0,0,0
2026-07-02,ATP,elo,Bernabe Zapata Miralles,0,0,0,0,0
2026-07-02,ATP,elo,Sascha Gueymard Wayenburg,0,0,0,0,0
2026-07-02,ATP,elo,Matheus Pucinelli De Almeida,0,0,0,0,0
2026-07-02,ATP,elo,Hady Habib,0,0,0,0,0
2026-07-02,ATP,elo,Justin Engel,0,0,0,0,0
2026-07-02,ATP,elo,Johan Alexander Rodriguez Rodriguez,0,0,0,0,0
2026-07-02,ATP,elo,Marek Gengel,0,0,0,0,0
2026-07-02,ATP,elo,Charles Broom,0,0,0,0,0
2026-07-02,ATP,elo,Tibo Colson,0,0,0,0,0
2026-07-02,ATP,elo,Tung Lin Wu,0,0,0,0,0
2026-07-02,ATP,elo,Maks Kasnikowski,0,0,0,0,0
2026-07-02,ATP,elo,Michael Geerts,0,0,0,0,0
2026-07-02,ATP,elo,Florent Bax,0,0,0,0,0
2026-07-02,ATP,elo,Francesco Forti,0,0,0,0,0
2026-07-02,ATP,elo,Manas Dhamne,0,0,0,0,0
2026-07-02,ATP,elo,Miguel Damas,0,0,0,0,0
2026-07-02,ATP,elo,Marvin Moeller,0,0,0,0,0
2026-07-02,ATP,elo,Oleg Prihodko,0,0,0,0,0
2026-07-02,ATP,elo,Hernan Casanova,0,0,0,0,0
2026-07-02,ATP,elo,Milos Karol,0,0,0,0,0
2026-07-02,ATP,elo,Luciano Emanuel Ambrogi,0,0,0,0,0
2026-07-02,ATP,elo,Alastair Gray,0,0,0,0,0
2026-07-02,ATP,elo,Philip Sekulic,0,0,0,0,0
2026-07-02,ATP,elo,Jakub Paul,0,0,0,0,0
2026-07-02,ATP,elo,Geoffrey Blancaneaux,0,0,0,0,0
2026-07-02,ATP,elo,Filip Cristian Jianu,0,0,0,0,0
2026-07-02,ATP,elo,Federico Bondioli,0,0,0,0,0
2026-07-02,ATP,elo,Rudolf Molleker,0,0,0,0,0
2026-07-02,ATP,elo,Jonas Forejtek,0,0,0,0,0
2026-07-02,ATP,elo,Dmitry Popko,0,0,0,0,0
2026-07-02,ATP,elo,Nicolas Kicker,0,0,0,0,0
2026-07-02,ATP,elo,Braden Shick,0,0,0,0,0
2026-07-02,ATP,elo,Samir Banerjee,0,0,0,0,0
2026-07-02,ATP,elo,Jie Cui,0,0,0,0,0
2026-07-02,ATP,elo,Quinn Vandecasteele,0,0,0,0,0
2026-07-02,ATP,elo,Mathys Erhard,0,0,0,0,0
2026-07-02,ATP,elo,Aidan Mayo,0,0,0,0,0
2026-07-02,ATP,elo,Khumoun Sultanov,0,0,0,0,0
2026-07-02,ATP,elo,Murkel Alejandro Dellien Velasco,0,0,0,0,0
2026-07-02,ATP,elo,Tom Paris,0,0,0,0,0
2026-07-02,ATP,elo,Tommaso Compagnucci,0,0,0,0,0
2026-07-02,ATP,elo,Denis Yevseyev,0,0,0,0,0
2026-07-02,ATP,elo,Alex Barrena,0,0,0,0,0
2026-07-02,ATP,elo,Lucio Ratti,0,0,0,0,0
2026-07-02,ATP,elo,Michele Ribecai,0,0,0,0,0
2026-07-02,ATP,elo,Alfredo Perez,0,0,0,0,0
2026-07-02,ATP,elo,Henry Bernet,0,0,0,0,0
2026-07-02,ATP,elo,Tyler Zink,0,0,0,0,0
2026-07-02,ATP,elo,Niels Visker,0,0,0,0,0
2026-07-02,ATP,elo,Gabi Adrian Boitan,0,0,0,0,0
2026-07-02,ATP,elo,Stefan Palosi,0,0,0,0,0
2026-07-02,ATP,elo,Juan Bautista Torres,0,0,0,0,0
2026-07-02,ATP,elo,Akira Santillan,0,0,0,0,0
2026-07-02,ATP,elo,Eero Vasa,0,0,0,0,0
2026-07-02,ATP,elo,Hayato Matsuoka,0,0,0,0,0
2026-07-02,ATP,elo,Gonzalo Villanueva,0,0,0,0,0
2026-07-02,ATP,elo,Carlos Sanchez Jover,0,0,0,0,0
2026-07-02,ATP,elo,Mert Alkaya,0,0,0,0,0
2026-07-02,ATP,elo,Eduardo Ribeiro,0,0,0,0,0
2026-07-02,ATP,elo,Kaichi Uchida,0,0,0,0,0
2026-07-02,ATP,elo,Nicolas Alvarez Varona,0,0,0,0,0
2026-07-02,ATP,elo,Hiroki Moriya,0,0,0,0,0
2026-07-02,ATP,elo,Justin Boulais,0,0,0,0,0
2026-07-02,ATP,elo,Alex Rybakov,0,0,0,0,0
2026-07-02,ATP,elo,Niels Mcdonald,0,0,0,0,0
2026-07-02,ATP,elo,Daniel Milavsky,0,0,0,0,0
2026-07-02,ATP,elo,Maximus Jones,0,0,0,0,0
2026-07-02,ATP,elo,Valerio Aboian,0,0,0,0,0
2026-07-02,ATP,elo,Alexandr Binda,0,0,0,0,0
2026-07-02,ATP,elo,Tai Sach,0,0,0,0,0
2026-07-02,ATP,elo,Cannon Kingsley,0,0,0,0,0
2026-07-02,ATP,elo,Luca Potenza,0,0,0,0,0
2026-07-02,ATP,elo,Sergio Callejon Hernando,0,0,0,0,0
2026-07-02,ATP,elo,Olaf Pieczkowski,0,0,0,0,0
2026-07-02,ATP,elo,Andres Martin,0,0,0,0,0
2026-07-02,ATP,elo,Mae Malige,0,0,0,0,0
2026-07-02,ATP,elo,Ioannis Xilas,0,0,0,0,0
2026-07-02,ATP,elo,Garrett Johns,0,0,0,0,0
2026-07-02,ATP,elo,Corentin Denolly,0,0,0,0,0
2026-07-02,ATP,elo,Patrick Zahraj,0,0,0,0,0
2026-07-02,ATP,elo,Santiago Fa Rodriguez Taverna,0,0,0,0,0
2026-07-02,ATP,elo,Conner Huertas Del Pino,0,0,0,0,0
2026-07-02,ATP,elo,Miguel Tobon,0,0,0,0,0
2026-07-02,ATP,elo,James Watt,0,0,0,0,0
2026-07-02,ATP,elo,Federico Arnaboldi,0,0,0,0,0
2026-07-02,ATP,elo,Masamichi Imamura,0,0,0,0,0
2026-07-02,ATP,elo,Karim Bennani,0,0,0,0,0
2026-07-02,ATP,elo,Jacopo Berrettini,0,0,0,0,0
2026-07-02,ATP,elo,Olukayode Alafia Damina Ayeni,0,0,0,0,0
2026-07-02,ATP,elo,Luis Guto Miguel,0,0,0,0,0
2026-07-02,ATP,elo,Pietro Fellin,0,0,0,0,0
2026-07-02,ATP,elo,Patrick Maloney,0,0,0,0,0
2026-07-02,ATP,elo,Viktor Durasovic,0,0,0,0,0
2026-07-02,ATP,elo,Neil Oberleitner,0,0,0,0,0
2026-07-02,ATP,elo,Robin Bertrand,0,0,0,0,0
2026-07-02,ATP,elo,Johan Nikles,0,0,0,0,0
2026-07-02,ATP,elo,Karl Poling,0,0,0,0,0
2026-07-02,ATP,elo,Blaise Bicknell,0,0,0,0,0
2026-07-02,ATP,elo,Dan Martin,0,0,0,0,0
2026-07-02,ATP,elo,Jelle Sels,0,0,0,0,0
2026-07-02,ATP,elo,Cruz Hewitt,0,0,0,0,0
2026-07-02,ATP,elo,Tsung Hao Huang,0,0,0,0,0
2026-07-02,ATP,elo,Arda Azkara,0,0,0,0,0
2026-07-02,ATP,elo,Svyatoslav Gulin,0,0,0,0,0
2026-07-02,ATP,elo,Daniel Dutra Da Silva,0,0,0,0,0
2026-07-02,ATP,elo,Sasi Kumar Mukund,0,0,0,0,0
2026-07-02,ATP,elo,Ivan Marrero Curbelo,0,0,0,0,0
2026-07-02,ATP,elo,Kaylan Bigun,0,0,0,0,0
2026-07-02,ATP,elo,Olle Wallin,0,0,0,0,0
2026-07-02,ATP,elo,Maxime Janvier,0,0,0,0,0
2026-07-02,ATP,elo,Omar Jasika,0,0,0,0,0
2026-07-02,ATP,elo,Lucas Poullain,0,0,0,0,0
2026-07-02,ATP,elo,Robert Strombachs,0,0,0,0,0
2026-07-02,ATP,elo,Carl Emil Overbeck,0,0,0,0,0
2026-07-02,ATP,elo,Alejo Sanchez Quilez,0,0,0,0,0
2026-07-02,ATP,elo,Pierluigi Basile,0,0,0,0,0
2026-07-02,ATP,elo,Kasidit Samrej,0,0,0,0,0
2026-07-02,ATP,elo,Juan Estevez,0,0,0,0,0
2026-07-02,ATP,elo,Taha Baadi,0,0,0,0,0
2026-07-02,ATP,elo,Carlo Alberto Caniato,0,0,0,0,0
2026-07-02,ATP,elo,Joaquin Aguilar Cardozo,0,0,0,0,0
2026-07-02,ATP,elo,Pedro Sakamoto,0,0,0,0,0
2026-07-02,ATP,elo,Adria Soriano Barrera,0,0,0,0,0
2026-07-02,ATP,elo,Alan Magadan,0,0,0,0,0
2026-07-02,ATP,elo,Yusuke Takahashi,0,0,0,0,0
2026-07-02,ATP,elo,Raphael Perot,0,0,0,0,0
2026-07-02,ATP,elo,Aristotelis Thanos,0,0,0,0,0
2026-07-02,ATP,elo,Christian Langmo,0,0,0,0,0
2026-07-02,ATP,elo,San Hui Sin,0,0,0,0,0
2026-07-02,ATP,elo,Max Wiskandt,0,0,0,0,0
2026-07-02,ATP,elo,Juan Alejandro Hernandez Serrano,0,0,0,0,0
2026-07-02,ATP,elo,Gabriele Piraino,0,0,0,0,0
2026-07-02,ATP,elo,Bor Artnak,0,0,0,0,0
2026-07-02,ATP,elo,Mateus Alves,0,0,0,0,0
2026-07-02,ATP,elo,Naoya Honda,0,0,0,0,0
2026-07-02,ATP,elo,Aryan Shah,0,0,0,0,0
2026-07-02,ATP,elo,Filip Peliwo,0,0,0,0,0
2026-07-02,ATP,elo,Juan Sebastian Gomez,0,0,0,0,0
2026-07-02,ATP,elo,Renta Tokuda,0,0,0,0,0
2026-07-02,ATP,elo,Vadym Ursu,0,0,0,0,0
2026-07-02,ATP,elo,Saba Purtseladze,0,0,0,0,0
2026-07-02,ATP,elo,Lorenzo Joaquin Rodriguez,0,0,0,0,0
2026-07-02,ATP,elo,Dominik Palan,0,0,0,0,0
2026-07-02,ATP,elo,Moerani Bouzige,0,0,0,0,0
2026-07-02,ATP,elo,Kokoro Isomura,0,0,0,0,0
2026-07-02,ATP,elo,Joao Eduardo Schiessl,0,0,0,0,0
2026-07-02,ATP,elo,Carlos Maria Zarate,0,0,0,0,0
2026-07-02,ATP,elo,Andrew Fenty,0,0,0,0,0
2026-07-02,ATP,elo,Mariano Kestelboim,0,0,0,0,0
2026-07-02,ATP,elo,Mitsuki Wei Kang Leong,0,0,0,0,0
2026-07-02,ATP,elo,Tomasz Berkieta,0,0,0,0,0
2026-07-02,ATP,elo,Ryan Dickerson,0,0,0,0,0
2026-07-02,ATP,elo,Sebastian Gima,0,0,0,0,0
2026-07-02,ATP,elo,Tiago Pereira,0,0,0,0,0
2026-07-02,ATP,elo,Luca Castelnuovo,0,0,0,0,0
2026-07-02,ATP,elo,Lorenzo Carboni,0,0,0,0,0
2026-07-02,ATP,elo,Paulo Andre Saraiva Dos Santos,0,0,0,0,0
2026-07-02,ATP,elo,Bruno Fernandez,0,0,0,0,0
2026-07-02,ATP,elo,Nicolas Villalon,0,0,0,0,0
2026-07-02,ATP,elo,Karan Singh,0,0,0,0,0
2026-07-02,ATP,elo,Jake Delaney,0,0,0,0,0
2026-07-02,ATP,elo,Santiago De La Fuente,0,0,0,0,0
2026-07-02,ATP,elo,Maximo Zeitune,0,0,0,0,0
2026-07-02,WTA,elo,,0,0,0,0,0
2026-07-02,WTA,elo,Player,0,0,0,0,0
2026-07-02,WTA,elo,Aryna Sabalenka,0,0,0,0,0
2026-07-02,WTA,elo,Elena Rybakina,0,0,0,0,0
2026-07-02,WTA,elo,Jessica Pegula,0,0,0,0,0
2026-07-02,WTA,elo,Mirra Andreeva,0,0,0,0,0
2026-07-02,WTA,elo,Coco Gauff,0,0,0,0,0
2026-07-02,WTA,elo,Elina Svitolina,0,0,0,0,0
2026-07-02,WTA,elo,Karolina Muchova,0,0,0,0,0
2026-07-02,WTA,elo,Iga Swiatek,0,0,0,0,0
2026-07-02,WTA,elo,Marta Kostyuk,0,0,0,0,0
2026-07-02,WTA,elo,Victoria Mboko,0,0,0,0,0
2026-07-02,WTA,elo,Belinda Bencic,0,0,0,0,0
2026-07-02,WTA,elo,Naomi Osaka,0,0,0,0,0
2026-07-02,WTA,elo,Madison Keys,0,0,0,0,0
2026-07-02,WTA,elo,Linda Noskova,0,0,0,0,0
2026-07-02,WTA,elo,Sorana Cirstea,0,0,0,0,0
2026-07-02,WTA,elo,Amanda Anisimova,0,0,0,0,0
2026-07-02,WTA,elo,Anna Kalinskaya,0,0,0,0,0
2026-07-02,WTA,elo,Marketa Vondrousova,0,0,0,0,0
2026-07-02,WTA,elo,Iva Jovic,0,0,0,0,0
2026-07-02,WTA,elo,Jasmine Paolini,0,0,0,0,0
2026-07-02,WTA,elo,Anastasia Potapova,0,0,0,0,0
2026-07-02,WTA,elo,Alexandra Eala,0,0,0,0,0
2026-07-02,WTA,elo,Elise Mertens,0,0,0,0,0
2026-07-02,WTA,elo,Diana Shnaider,0,0,0,0,0
2026-07-02,WTA,elo,Sonay Kartal,0,0,0,0,0
2026-07-02,WTA,elo,Barbora Krejcikova,0,0,0,0,0
2026-07-02,WTA,elo,Marie Bouzkova,0,0,0,0,0
2026-07-02,WTA,elo,Karolina Pliskova,0,0,0,0,0
2026-07-02,WTA,elo,Emma Navarro,0,0,0,0,0
2026-07-02,WTA,elo,Jelena Ostapenko,0,0,0,0,0
2026-07-02,WTA,elo,Qinwen Zheng,0,0,0,0,0
2026-07-02,WTA,elo,Elena Gabriela Ruse,0,0,0,0,0
2026-07-02,WTA,elo,Katerina Siniakova,0,0,0,0,0
2026-07-02,WTA,elo,Ekaterina Alexandrova,0,0,0,0,0
2026-07-02,WTA,elo,Hailey Baptiste,0,0,0,0,0
2026-07-02,WTA,elo,Veronika Kudermetova,0,0,0,0,0
2026-07-02,WTA,elo,Emma Raducanu,0,0,0,0,0
2026-07-02,WTA,elo,Jaqueline Cristian,0,0,0,0,0
2026-07-02,WTA,elo,Maja Chwalinska,0,0,0,0,0
2026-07-02,WTA,elo,Magda Linette,0,0,0,0,0
2026-07-02,WTA,elo,Katie Boulter,0,0,0,0,0
2026-07-02,WTA,elo,Anhelina Kalinina,0,0,0,0,0
2026-07-02,WTA,elo,Taylor Townsend,0,0,0,0,0
2026-07-02,WTA,elo,Olga Danilovic,0,0,0,0,0
2026-07-02,WTA,elo,Tereza Valentova,0,0,0,0,0
2026-07-02,WTA,elo,Caty Mcnally,0,0,0,0,0
2026-07-02,WTA,elo,Maria Sakkari,0,0,0,0,0
2026-07-02,WTA,elo,Varvara Gracheva,0,0,0,0,0
2026-07-02,WTA,elo,Mccartney Kessler,0,0,0,0,0
2026-07-02,WTA,elo,Donna Vekic,0,0,0,0,0
2026-07-02,WTA,elo,Camila Osorio,0,0,0,0,0
2026-07-02,WTA,elo,Ann Li,0,0,0,0,0
2026-07-02,WTA,elo,Leylah Fernandez,0,0,0,0,0
2026-07-02,WTA,elo,Yulia Putintseva,0,0,0,0,0
2026-07-02,WTA,elo,Elisabetta Cocciaretto,0,0,0,0,0
2026-07-02,WTA,elo,Peyton Stearns,0,0,0,0,0
2026-07-02,WTA,elo,Clara Tauson,0,0,0,0,0
2026-07-02,WTA,elo,Zeynep Sonmez,0,0,0,0,0
2026-07-02,WTA,elo,Daria Kasatkina,0,0,0,0,0
2026-07-02,WTA,elo,Dayana Yastremska,0,0,0,0,0
2026-07-02,WTA,elo,Eva Lys,0,0,0,0,0
2026-07-02,WTA,elo,Ashlyn Krueger,0,0,0,0,0
2026-07-02,WTA,elo,Nikola Bartunkova,0,0,0,0,0
2026-07-02,WTA,elo,Katie Volynets,0,0,0,0,0
2026-07-02,WTA,elo,Solana Sierra,0,0,0,0,0
2026-07-02,WTA,elo,Daria Snigur,0,0,0,0,0
2026-07-02,WTA,elo,Paula Badosa,0,0,0,0,0
2026-07-02,WTA,elo,Sara Bejlek,0,0,0,0,0
2026-07-02,WTA,elo,Liudmila Samsonova,0,0,0,0,0
2026-07-02,WTA,elo,Viktorija Golubic,0,0,0,0,0
2026-07-02,WTA,elo,Anastasia Pavlyuchenkova,0,0,0,0,0
2026-07-02,WTA,elo,Oleksandra Oliynykova,0,0,0,0,0
2026-07-02,WTA,elo,Rebeka Masarova,0,0,0,0,0
2026-07-02,WTA,elo,Xiyu Wang,0,0,0,0,0
2026-07-02,WTA,elo,Irina Camelia Begu,0,0,0,0,0
2026-07-02,WTA,elo,Laura Siegemund,0,0,0,0,0
2026-07-02,WTA,elo,Xin Yu Wang,0,0,0,0,0
2026-07-02,WTA,elo,Yuliia Starodubtseva,0,0,0,0,0
2026-07-02,WTA,elo,Kaitlin Quevedo,0,0,0,0,0
2026-07-02,WTA,elo,Kimberly Birrell,0,0,0,0,0
2026-07-02,WTA,elo,Diane Parry,0,0,0,0,0
2026-07-02,WTA,elo,Petra Marcinko,0,0,0,0,0
